credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,all_other,0.1096,196.32,10.30895266,1.8,697,3360,2898,42.9,0,0,0,0
1,all_other,0.1254,92.06,10.91501573,22.13,682,5400,18392,87.6,2,0,0,0
1,all_other,0.1191,66.35,10.81985828,16.03,672,2339.958333,874,21.8,3,0,0,0
1,all_other,0.1286,504.4,10.86513399,18.14,677,11129.95833,12836,31.3,0,2,0,0
1,all_other,0.08,37.61,10.81977828,4.82,737,2490,1312,9,2,0,0,0
1,debt_consolidation,0.1064,328.95,11.22693529,14.62,722,4919.958333,14173,78.7,0,0,0,0
1,debt_consolidation,0.1071,195.61,10.62132735,12.38,697,3620,21196,46.2,3,0,0,0
1,all_other,0.157,297.58,10.81977828,24.91,662,4559.958333,8155,78.4,3,0,0,0
1,credit_card,0.1317,251.64,10.91802234,10.81,667,2820,6413,81.2,1,0,0,0
1,major_purchase,0.1033,181.57,11.3736634,5.41,712,6858,15132,33.9,0,0,0,0
1,credit_card,0.1317,216.17,10.79957558,16.09,662,4865.958333,24568,74.4,0,0,0,0
1,all_other,0.1001,33.89,10.89673933,11.56,707,4559.958333,8670,96.7,1,0,0,0
1,debt_consolidation,0.1222,148.28,11.83500896,19,677,6059.958333,27587,74.8,1,1,0,0
1,home_improvement,0.138,177.22,12.20607265,3.07,662,8370,13793,57.7,0,2,0,0
1,debt_consolidation,0.1096,176.69,10.96819829,15.43,707,2550,7366,42.8,2,0,0,0
1,all_other,0.0832,138.54,10.34174248,4.26,742,1830,5680,27.2,0,0,0,0
1,credit_card,0.0832,94.46,11.31447453,8.34,737,8100,5688,69.3,0,0,0,0
1,debt_consolidation,0.1222,246.57,10.51688023,13.16,677,4529.958333,10832,56.1,3,0,1,0
1,home_improvement,0.1254,66.95,10.34174248,3.02,667,7380,3574,60.6,3,0,0,0
1,debt_consolidation,0.1128,39.45,10.47728798,22.78,702,3871.958333,7438,32.3,1,0,0,0
1,debt_consolidation,0.1033,110.24,10.75790288,1.79,702,3179.958333,3321,51.1,2,0,0,0
1,credit_card,0.1286,162.25,11.56171563,10.71,682,4470,15478,96.2,0,0,0,0
1,all_other,0.1475,221.08,10.23995979,12.47,662,1349.958333,117,5.3,3,0,0,0
1,home_improvement,0.0768,187.14,12.07254125,5.19,782,4807,12760,10.9,0,0,0,0
1,debt_consolidation,0.1601,109.01,10.61888534,24.47,697,5309.958333,37864,98.3,0,1,0,0
1,debt_consolidation,0.1128,197.23,10.59663473,5.43,682,4679.958333,12247,66.9,1,0,0,0
1,debt_consolidation,0.1254,187.45,11.27720313,10.92,672,5699.958333,7465,74.6,0,0,1,0
1,credit_card,0.0863,134.42,11.33857208,16.11,762,5850,16225,55.9,0,0,0,0
1,debt_consolidation,0.1191,116.1,10.23981692,19.33,687,2280,10029,85,1,0,0,0
1,all_other,0.1096,75.26,10.40426284,8,687,3630,1857,33.8,0,0,0,0
1,all_other,0.097,38.56,9.798571383,7.13,712,1890,1905,27.2,1,0,0,0
1,major_purchase,0.1096,175.06,9.998797732,20.02,722,3899.958333,2548,28.3,1,0,0,0
1,debt_consolidation,0.1507,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,2,0,0,0
1,credit_card,0.1159,188.21,11.9511804,11.92,692,3089.958333,64451,91.9,2,0,0,0
1,major_purchase,0.1317,212.79,11.18007865,18.95,677,6329.958333,7595,87.3,0,0,0,0
1,credit_card,0.1222,236.57,11.66736182,11.75,677,2850,29735,67.3,1,0,0,0
1,debt_consolidation,0.1507,173.5,10.22194128,7.9,662,1500,5538,95.5,1,0,0,0
1,all_other,0.1128,165.18,11.98292909,11.19,687,5369.958333,63353,77,1,0,0,0
1,home_improvement,0.1128,236.68,10.93403511,19.25,707,3539.958333,3280,29,1,0,0,0
1,all_other,0.097,57.83,10.83958091,13.44,752,5400,835,2.4,5,0,0,0
1,all_other,0.0832,78.72,10.1960079,6.58,722,6270,5134,13.7,1,2,0,0
1,debt_consolidation,0.1317,238.13,11.29601246,23.03,702,12450,18265,46.8,0,2,0,0
1,credit_card,0.1191,165.86,10.6454249,23.63,742,5207,9347,13.5,8,0,0,0
1,credit_card,0.1033,226.96,11.13616442,8.62,722,2789.958333,22595,61.9,1,0,0,0
1,all_other,0.1128,65.75,10.6454249,13.43,687,3210,6353,45.7,0,0,0,0
1,all_other,0.1475,138.18,11.04132055,12.96,692,4320,2188,27.7,3,0,0,0
1,all_other,0.1096,121.89,10.70826555,17.41,732,4320,886,25.3,3,0,0,0
1,all_other,0.1286,107.61,10.43081625,14.77,672,7139.958333,3318,34.9,1,1,0,0
1,credit_card,0.1317,168.88,11.00209984,14.6,667,2610,7708,48.5,1,0,0,0
1,major_purchase,0.0832,135.39,10.81977828,17.9,757,4139.958333,4169,17.6,0,0,0,0
1,all_other,0.0832,50.38,10.34174248,8.5,742,1860,4158,19.9,0,0,0,0
1,debt_consolidation,0.1191,87.91,10.51686074,19.77,677,4559.958333,10679,55.3,1,0,1,0
1,credit_card,0.1191,169.18,11.20403338,18.11,687,4619.958333,22906,75.6,0,0,0,0
1,debt_consolidation,0.1412,167.76,10.3859137,23.85,682,3569.958333,2379,68,1,0,1,0
1,all_other,0.097,44.18,10.59568428,20.84,757,7829.958333,14813,36.8,0,0,0,0
1,all_other,0.097,76.31,10.30895266,15.04,747,1679.958333,2420,5.8,0,0,0,0
1,major_purchase,0.1475,259.08,10.30895266,20.4,662,3240,1244,44.4,2,0,0,0
1,all_other,0.1033,180.76,10.30908599,13.88,752,2670,5063,40.8,6,0,0,0
1,educational,0.1633,105.97,10.91508846,26.05,672,5430,19487,89.2,2,0,0,0
1,debt_consolidation,0.1096,185.69,11.08214255,12.04,697,8219.958333,7350,37.3,0,0,0,0
1,educational,0.1191,216.45,10.83467754,20.69,707,5669.958333,16881,50.7,0,0,0,0
1,credit_card,0.1222,193.26,10.91508846,14.84,677,3240,7440,89.6,0,0,0,0
1,educational,0.1286,50.44,10.48514436,13.45,662,4619.958333,10363,71,2,0,1,0
1,all_other,0.1096,110.43,10.30895266,0.6,722,1440,767,4.2,3,0,0,0
1,debt_consolidation,0.1096,185.69,10.70817611,18.52,712,2250,25925,66.1,0,0,0,0
1,all_other,0.1033,109.43,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,0
1,major_purchase,0.1222,145.78,10.24313332,17.63,677,2550,7474,35.8,2,1,0,0
1,debt_consolidation,0.0832,174.74,10.71163613,13.64,777,4559.958333,5578,9,2,0,0,0
1,all_other,0.1222,79.97,10.63585545,22.36,677,5580,12785,77.2,2,0,0,0
1,debt_consolidation,0.0832,47.23,10.54534144,2.53,732,2789.958333,3421,22.1,1,0,0,0
1,all_other,0.1222,165.77,11.42954386,5.06,722,6389.958333,5424,98.6,0,0,0,0
1,debt_consolidation,0.1696,135.41,10.46310334,29.42,672,5339.958333,536,9.2,2,0,0,0
1,educational,0.1191,116.1,12.07254125,2.47,677,1770,23806,60.6,1,0,0,0
1,debt_consolidation,0.1096,110.43,10.71441777,13.6,722,4470,23280,92,3,0,0,0
1,debt_consolidation,0.08,159.82,10.87804719,6.23,752,4649.958333,10399,31.3,1,0,0,0
1,credit_card,0.1159,194.82,11.51292546,20.29,707,6119.958333,57152,78.7,0,0,0,0
1,debt_consolidation,0.1001,69.39,10.46310334,1.2,722,3330,2400,35.8,0,0,0,0
1,major_purchase,0.0768,96.69,10.6214249,9.39,787,5044.958333,15715,21.5,1,0,0,0
1,debt_consolidation,0.1033,180.76,10.6454249,0,772,7529.958333,0,0,6,0,0,0
1,debt_consolidation,0.0832,141.68,10.59663473,13.02,752,6300,12183,45.1,0,0,0,0
1,all_other,0.0832,174.74,11.31447453,4.36,752,3420,26040,49.1,3,0,0,0
1,debt_consolidation,0.1159,158.5,10.81977828,20.45,707,5820,11781,58.9,2,0,0,0
1,credit_card,0.0832,135.39,10.93310697,17.04,752,7499.958333,68895,41.9,2,0,0,0
1,all_other,0.0737,31.05,11.25631561,0.74,782,12407,2440,8.6,0,0,0,0
1,credit_card,0.1254,226.78,11.37779279,20.95,702,6630,31518,93.2,0,0,0,0
1,all_other,0.1221,566.36,11.28978191,7.93,742,6378.041667,15146,27.2,1,0,0,0
1,credit_card,0.08,184.89,12.34583459,3.92,782,4372,8247,11.1,2,0,0,0
1,all_other,0.1159,138.68,10.30895266,17.08,687,4500,10655,68.7,1,0,0,0
1,credit_card,0.138,236.86,10.81977828,20.3,672,3690,9344,79.2,1,0,0,0
1,all_other,0.1033,64.85,9.998797732,9,697,1860,8935,27.8,1,0,0,0
1,all_other,0.0863,110.7,9.952277717,1.71,742,2345,1087,10.9,1,0,0,0
1,debt_consolidation,0.1096,147.24,11.05089001,6.17,697,8820,17558,62.3,1,0,1,0
1,all_other,0.1001,157.33,10.81977828,9.62,717,3119.958333,11579,37,2,0,0,0
1,credit_card,0.1128,94.51,10.51325312,4.83,687,5220,5260,92.3,0,0,1,0
1,credit_card,0.1412,191.73,10.23995979,24.77,682,3239.958333,86,1.1,0,0,0,0
1,home_improvement,0.0863,237.21,12.32385568,7.44,742,4380,15611,21,2,0,0,0
1,educational,0.0832,110.2,10.858999,19.41,782,13260,2967,5,0,0,0,0
1,debt_consolidation,0.1128,156.14,11.3736634,1.32,722,1260,10318,30.9,1,0,0,0
1,home_improvement,0.0863,159.73,11.28983191,1.84,727,4530,2733,15.4,1,0,0,0
1,all_other,0.138,81.8,10.77895629,1.35,662,1890,3171,77.3,0,0,0,0
1,credit_card,0.1159,80.9,11.35040654,13.19,682,7499.958333,44198,51.9,0,0,0,0
1,debt_consolidation,0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,0
1,credit_card,0.1286,184.95,10.42376834,17.31,672,1950,12596,46.3,0,0,0,0
1,credit_card,0.1159,247.65,11.66650455,11.89,687,2910,25588,58,1,0,0,0
1,all_other,0.0768,65.5,10.92952915,3.59,757,7529.958333,14538,32,1,0,0,0
1,credit_card,0.1286,92.48,10.96819829,13.57,667,2519.958333,3109,42.6,2,0,0,0
1,debt_consolidation,0.08,156.69,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,0
1,all_other,0.0768,124.76,10.6214249,10.74,792,4589.958333,2775,13.7,3,0,0,0
1,all_other,0.1001,242.04,11.27720313,15.21,727,4979.958333,2801,6.7,0,1,0,0
1,debt_consolidation,0.1033,129.69,10.34174248,10.03,702,3839.958333,6796,32.4,0,0,0,0
1,debt_consolidation,0.1096,245.4,10.51009597,7.16,697,3599.958333,27491,56.2,3,0,0,0
1,credit_card,0.1412,102.71,10.08580911,9.3,662,1470,5062,85.8,0,0,0,0
1,major_purchase,0.1272,59.57,10.71441777,10.64,667,3179.958333,1030,4.6,0,3,0,0
1,credit_card,0.1051,136.54,10.95080655,10.59,707,7350,5014,18.1,0,2,0,0
1,credit_card,0.1146,98.88,9.942708266,3.58,707,3879.041667,2731,97.5,0,0,0,0
1,debt_consolidation,0.1209,156.31,10.59663473,21.93,712,4650.958333,3266,49.5,0,0,0,0
1,educational,0.1083,146.97,10.54534144,13.54,712,3930.958333,1818,29.8,2,0,0,0
1,all_other,0.1178,99.33,10.27090459,0.66,717,1142,843,30.1,0,0,0,0
1,debt_consolidation,0.1051,243.81,10.6454249,16.23,727,3573.958333,26784,63.6,1,0,0,0
1,all_other,0.1241,172.07,11.56171563,20.29,747,5585,8855,31.2,7,0,0,0
1,debt_consolidation,0.1051,243.81,11.98292909,9.55,722,4685.958333,39979,49.5,0,0,0,0
1,all_other,0.1588,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,0,0,0
1,all_other,0.0907,238.75,11.00209984,4.86,752,7626.958333,8575,25,1,0,0,0
1,credit_card,0.1083,244.94,11.40756495,20.91,747,5641,120338,47.5,0,0,0,0
1,all_other,0.0907,191,11.08214255,5,752,4384,86,0.5,1,0,0,0
1,home_improvement,0.0832,47.23,10.858999,12.39,722,3800,26571,33.7,0,0,0,0
1,major_purchase,0.102,97.09,10.91508846,0.33,802,3216.958333,37,0.2,0,0,0,0
1,debt_consolidation,0.1272,251.7,11.31447453,11.12,677,6008,12336,46,0,1,0,0
1,credit_card,0.1114,156.65,10.83958091,6.4,697,4709.958333,10537,41,2,0,0,0
1,all_other,0.1336,338.68,10.71441777,1.73,687,3509.958333,3153,30.3,1,0,0,0
1,major_purchase,0.0907,229.2,10.96812932,9.35,742,9419.958333,3392,9.2,1,0,0,0
1,small_business,0.1146,411.97,11.32418334,14.16,707,6089.958333,41893,62.5,0,0,0,0
1,small_business,0.1557,244.62,10.93310697,1.18,672,1409.958333,255,15,2,0,0,0
1,debt_consolidation,0.1304,252.85,11.03488966,18.21,682,5777.958333,19099,89.2,1,0,0,0
1,debt_consolidation,0.1178,380.76,10.73116563,15.21,707,5039.958333,10197,75.5,0,0,0,0
1,debt_consolidation,0.1304,182.06,11.2515607,22.08,707,5220,9282,15,1,0,1,0
1,small_business,0.0938,383.73,11.81303006,9.91,767,13620,1579,7.2,0,0,0,0
1,all_other,0.1493,865.78,11.98292909,10.73,682,1799.958333,33256,73.9,0,0,0,0
1,debt_consolidation,0.1209,299.32,10.87804719,4.3,692,1679.958333,9735,72.1,1,0,0,0
1,credit_card,0.0938,359.74,10.71441777,12.96,757,3599.958333,12341,30.8,0,0,0,0
1,debt_consolidation,0.0768,124.77,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,0
1,credit_card,0.0938,172.68,11.49685706,19.36,732,6000,36976,53.1,2,0,0,0
1,home_improvement,0.1178,248.32,10.30895266,17.72,692,6270,6349,44.7,1,1,0,0
1,all_other,0.1272,536.11,11.73606902,10.62,692,5970,35114,52.6,0,0,0,0
1,debt_consolidation,0.1367,236.43,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,0
1,credit_card,0.1178,178.8,10.6454249,10.57,682,3780,6770,21.2,3,0,0,0
1,all_other,0.0907,159.17,11.35040654,5.46,737,3090,6528,14.3,1,0,0,0
1,small_business,0.0963,32.1,10.30895266,2.64,717,1928.958333,11738,30.3,1,0,0,0
1,home_improvement,0.1114,820.13,11.51292546,5.95,732,6119.958333,31752,53.1,2,0,0,0
1,all_other,0.1304,384.34,11.47210347,8.98,697,1170,6201,66.7,1,0,0,0
1,credit_card,0.08,256.96,11.21182037,11.46,772,6419.958333,23891,19.3,0,0,0,0
1,credit_card,0.1178,264.88,10.858999,9.09,687,3629.958333,15217,58.1,0,0,0,0
1,small_business,0.1051,260.06,10.71441777,11.41,787,3929.958333,2193,6.9,0,0,0,0
1,debt_consolidation,0.06,216.38,10.23995979,12.09,667,2550,14320,67.5,1,0,0,0
1,all_other,0.0768,31.19,11.1844214,16.9,767,6419.958333,28938,23.4,0,0,0,0
1,debt_consolidation,0.1241,517.87,10.54534144,9.06,692,5250,17297,77.6,1,0,1,0
1,credit_card,0.1083,215.55,11.1844214,17.87,712,3899.958333,5595,14.9,0,0,1,0
1,debt_consolidation,0.1241,334.11,11.03488966,22.43,682,8669.958333,12792,50.6,2,2,0,0
1,credit_card,0.1241,233.88,11.51292546,7.88,677,9270,6410,41.4,0,0,0,0
1,home_improvement,0.0768,109.17,10.858999,7.57,762,7831,1369,5.9,0,1,0,0
1,debt_consolidation,0.1367,816.43,11.46163217,17.68,697,3330,34565,89.3,1,0,0,0
1,all_other,0.102,161.81,11.15619338,8.21,732,3070,2535,50.7,3,0,0,0
1,debt_consolidation,0.1083,489.88,11.01006801,16.01,732,5850,35692,40.1,3,0,0,0
1,debt_consolidation,0.1304,202.28,10.38887228,24.89,672,1830,3139,50.6,1,1,0,0
1,all_other,0.08,313.37,10.59663473,6.48,777,4923,19998,18.3,1,0,0,0
1,all_other,0.1083,81.65,11.00209984,12.36,692,5190,257,5.8,1,3,0,0
1,all_other,0.1336,203.21,10.99373159,16.24,662,3539.958333,1995,30.7,1,0,0,0
1,all_other,0.102,177.99,10.73630972,6.03,787,4589.958333,1442,13.5,0,0,0,0
1,debt_consolidation,0.1178,595.97,11.44035477,17.43,707,3899.958333,29046,41.8,0,0,0,0
1,debt_consolidation,0.102,275.07,10.66886237,9.15,727,2909.958333,6725,43.7,1,0,0,0
1,debt_consolidation,0.1051,325.08,11.05089001,22.63,717,6660,15655,44.3,3,0,0,0
1,debt_consolidation,0.1146,329.57,10.49127422,19.3,702,2069.958333,5680,25.2,0,0,1,0
1,all_other,0.1146,197.75,12.3883942,3.64,722,3209.958333,58753,94,0,0,0,0
1,small_business,0.1146,329.57,10.89673933,21.69,722,5250,21462,40.9,1,0,0,0
1,major_purchase,0.1209,330.08,11.44571672,12.92,687,2190,26845,80.5,0,0,0,0
1,credit_card,0.0938,191.87,10.71441777,10.69,742,2760,1774,13.3,1,0,0,0
1,small_business,0.1557,698.91,10.79957558,12.39,672,4830,13335,39.8,1,1,0,0
1,debt_consolidation,0.1051,162.54,10.40477786,2.4,767,3848,1411,35.3,1,0,0,0
1,debt_consolidation,0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0,0
1,home_improvement,0.1114,328.06,10.6214249,21.92,722,2640,9042,16.2,2,0,0,0
1,all_other,0.1304,505.7,11.98292909,12.61,692,3569.958333,30055,72.1,0,0,0,0
1,educational,0.1304,134.86,10.40426284,12.8,667,8130,6793,31.4,3,2,0,0
1,debt_consolidation,0.1304,674.27,12.22342128,7.02,692,3720,61977,59.3,0,0,0,0
1,debt_consolidation,0.1178,496.64,11.12726298,22.43,717,8013,10635,46.9,0,0,0,0
1,educational,0.1126,336.03,11.15625052,1.73,742,3038.041667,7044,13.7,3,0,0,0
1,educational,0.1241,260.61,11.14186178,11.5,682,1920,36081,87.8,1,0,1,0
1,credit_card,0.1442,206.3,11.17147687,15.18,662,6709.041667,38616,76.3,1,0,0,0
1,debt_consolidation,0.0907,318.33,11.03495418,4.32,782,5369.958333,49421,2.7,1,0,0,0
1,debt_consolidation,0.1051,243.81,10.85892207,7.82,722,4379.958333,5911,20.9,3,0,0,0
1,debt_consolidation,0.102,161.81,10.59653473,13.08,722,3929.958333,6013,51,3,0,0,0
1,debt_consolidation,0.1367,110.56,10.1266311,24.34,672,1223.041667,10098,24.7,2,0,0,0
1,home_improvement,0.102,58.26,10.6454249,11.09,707,2519.958333,3628,26.1,2,0,0,0
1,debt_consolidation,0.1114,492.08,11.22524339,7.81,722,7140,14340,71.3,0,0,0,0
1,debt_consolidation,0.1367,748.39,11.0744205,13.13,687,3989.958333,25716,55.4,0,0,0,0
1,debt_consolidation,0.1051,747.67,11.22524339,24.93,772,3840,3553,5.6,1,0,0,0
1,credit_card,0.1178,529.75,10.6214249,15.31,712,3000.041667,19604,43.3,3,0,0,0
1,debt_consolidation,0.1241,400.93,11.40756495,7.4,697,1470,10868,37.6,2,0,0,0
1,debt_consolidation,0.1493,519.47,11.60823564,24.8,662,5580,36002,71.3,1,1,0,0
1,credit_card,0.1051,126.78,11.22524339,20.23,707,4619.958333,4508,30.7,0,0,0,0
1,all_other,0.08,125.35,10.97678203,5.07,817,4081,345,0.6,0,0,0,0
1,debt_consolidation,0.1083,246.57,10.37361617,21.48,717,5990.041667,7779,83.6,1,0,0,0
1,credit_card,0.1083,261.27,10.62132735,13.29,712,5190,30362,46.4,1,0,0,0
1,small_business,0.1493,346.32,11.31447453,8.68,682,5339.958333,9,0,0,0,0,0
1,major_purchase,0.1148,725.31,11.28978191,3.33,762,3925.958333,6628,7.3,1,0,0,0
1,credit_card,0.102,485.42,10.3155972,12.87,752,5789.958333,14857,31.3,2,1,0,0
1,all_other,0.0938,207.85,10.1266311,15.98,767,3757.041667,583,21.6,3,0,0,0
1,small_business,0.1178,331.1,10.80576049,17.67,722,3599.958333,27496,33.4,1,0,0,0
1,debt_consolidation,0.1272,302.04,10.57131693,9.29,712,6179.958333,3910,46.3,0,0,0,0
1,small_business,0.1051,165.79,11.02190247,5.67,752,1799.958333,40,1.7,0,0,0,0
1,small_business,0.1272,268.48,10.97848998,0.51,702,4019.958333,276,0.8,2,0,0,0
1,all_other,0.102,103.56,10.37349118,4.95,717,9570,995,2.2,1,2,0,0
1,debt_consolidation,0.1399,410.08,10.79314679,10.11,662,4830,15043,76,1,0,0,0
1,home_improvement,0.1146,79.1,10.77895629,12.43,682,1950.041667,5027,62.8,1,0,0,0
1,debt_consolidation,0.1178,331.1,11.09133097,8.8,717,2310,27406,40.5,2,0,0,0
1,credit_card,0.1241,559.63,10.71441777,24.75,722,6179.958333,28116,95.3,1,0,0,0
1,all_other,0.1146,49.44,10.26102213,7.22,702,1650,0,0,2,1,0,0
1,small_business,0.1525,869.7,11.81303006,15.56,722,11850,95356,58.1,0,0,0,0
1,debt_consolidation,0.1114,262.45,11.00209984,8.64,702,4350,3754,50.7,1,1,0,0
1,credit_card,0.1367,217.72,11.6127708,24.03,667,4739.958333,36475,92.3,3,0,0,0
1,all_other,0.08,344.71,10.69194491,1.94,822,11579.95833,3879,7.9,2,0,0,0
1,debt_consolidation,0.1083,620.51,10.91501573,14.34,772,4229.958333,5503,55,4,0,0,0
1,small_business,0.1367,326.57,11.2362229,13.97,682,3636.958333,9375,93.7,0,0,0,0
1,debt_consolidation,0.1272,503.39,10.81977828,24.94,687,3690,8214,54.4,0,0,0,0
1,debt_consolidation,0.1399,307.56,10.55059079,10.71,662,4590,3015,82.2,0,0,0,0
1,home_improvement,0.143,411.89,11.1844214,20.87,662,3269.958333,12089,64.6,0,0,0,0
1,debt_consolidation,0.1442,515.74,11.22524339,3.22,682,3180.041667,15137,43.6,0,2,0,0
1,all_other,0.0907,222.83,10.73639668,21.65,747,2970,5368,16.6,0,0,0,0
1,debt_consolidation,0.143,274.59,10.52406404,23.27,667,3000,11531,76.9,1,0,0,0
1,small_business,0.1426,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,3,0,0,0
1,debt_consolidation,0.1304,269.71,10.74720759,5.7,677,8249.958333,8033,73,0,0,0,0
1,debt_consolidation,0.08,313.37,11.09741002,20.25,772,8220,9632,6.8,3,0,0,0
1,all_other,0.1083,308.63,11.15625052,14.33,727,5069.958333,13823,79.9,0,0,0,0
1,educational,0.143,34.33,9.61580548,15.04,662,3330,6553,96,3,0,0,0
1,all_other,0.1304,185.43,9.998797732,5.02,697,2159.958333,2614,52.3,0,0,0,0
1,debt_consolidation,0.1083,293.93,10.55841352,17.86,737,2670.041667,0,0,1,0,0,0
1,debt_consolidation,0.1209,232.81,10.77895629,9.8,712,4290,5585,6.4,1,0,1,0
1,all_other,0.1272,335.6,10.59923136,22.53,682,4020,408,2.1,3,2,0,0
1,all_other,0.1114,98.42,10.6214249,4.54,702,3840.041667,4693,75.2,0,0,0,0
1,debt_consolidation,0.1367,340.18,11.00209984,12.54,697,3570,27860,89.4,3,0,0,0
1,all_other,0.1146,184.56,11.42954386,8.28,692,6030.041667,5559,58.5,2,0,1,0
1,debt_consolidation,0.1051,195.05,10.30895266,14.36,727,1920.041667,5028,40.2,0,0,0,0
1,credit_card,0.1178,49.67,11.98292909,7.68,682,3630,5350,87.7,3,0,0,0
1,credit_card,0.1146,273.55,11.31447453,15.5,727,3364.041667,22164,96.8,1,0,0,0
1,all_other,0.1051,174.73,11.43932198,19.8,762,7590,14494,29.6,6,0,0,0
1,debt_consolidation,0.1083,78.38,10.46310334,17.62,712,2640.041667,15755,88.5,0,0,0,0
1,educational,0.1241,267.29,9.903487553,0.6,762,1440,2000,11.4,0,0,0,0
1,credit_card,0.1272,293.65,11.36917056,20.12,682,2790,25965,52.5,1,0,0,0
1,debt_consolidation,0.1399,854.32,11.69524702,19.76,692,3780.041667,41077,60,0,1,0,0
1,all_other,0.08,156.69,11.40756495,4.28,762,5010,14442,28.3,0,0,0,0
1,all_other,0.1146,329.57,11.51292546,4.43,707,2850,13175,46.9,2,0,0,0
1,debt_consolidation,0.1399,340.88,11.11274636,4.15,662,3960,11574,75.6,1,0,0,0
1,all_other,0.1241,267.29,10.46310334,6.38,712,1410,7740,37.6,1,0,0,0
1,all_other,0.08,150.42,11.22524339,17.81,767,8010,71386,11.6,0,0,0,0
1,credit_card,0.1241,60.14,11.48246626,19.24,677,5460,34093,93.7,0,0,0,0
1,debt_consolidation,0.1114,255.88,10.6214249,20.46,717,2831,11437,41.6,0,0,0,0
1,debt_consolidation,0.1146,467.99,11.05089001,15.83,727,3660,11306,44.7,1,1,0,0
1,small_business,0.0768,187.14,10.59663473,24.15,782,3030.041667,1478,10.4,0,0,0,0
1,credit_card,0.1083,685.83,10.96819829,14.38,737,4050.041667,8886,17.8,0,1,0,0
1,debt_consolidation,0.0907,318.33,10.81977828,9.62,752,6150,18917,33.2,0,0,0,0
1,all_other,0.1114,196.84,11.08214255,22.41,697,7350.041667,2611,7.8,0,6,0,0
1,all_other,0.1083,52.26,10.27931786,5.36,702,3780.041667,7020,42,0,1,0,0
1,small_business,0.1114,524.89,11.91839057,2.5,722,7710.041667,23165,31.7,0,2,0,0
1,all_other,0.1178,231.77,10.39696354,16.85,717,4530.041667,0,0,2,0,0,0
1,all_other,0.1347,508.84,11.47210347,13.44,707,2256,8272,33.2,3,0,0,0
1,all_other,0.1083,244.94,10.82988702,14.59,707,4050.041667,3800,21.7,1,0,0,0
1,all_other,0.1367,170.09,10.71441777,16.29,662,2160,4373,81,0,0,2,0
1,debt_consolidation,0.1272,134.24,10.56746336,3.98,667,1830,5490,12.2,0,0,0,0
1,home_improvement,0.1493,242.42,10.16585182,11.77,662,1170.041667,12597,63,1,0,0,0
1,credit_card,0.0768,93.57,10.74181674,3.97,762,10260.04167,4361,7.3,1,0,0,0
1,all_other,0.1178,240.05,11.56171563,5.04,707,3630,2134,12.5,1,0,0,0
1,debt_consolidation,0.1399,222.13,10.83981618,13.81,672,3060.041667,29212,63.1,0,0,0,0
1,debt_consolidation,0.1392,682.74,11.38962725,24.94,692,4975.958333,27160,65.7,1,0,0,0
1,debt_consolidation,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,0
1,small_business,0.1336,338.68,11.00209984,7.24,697,5250.041667,3617,14.4,0,2,0,0
1,home_improvement,0.08,142.59,10.97848998,5.58,757,7590,19572,49.3,1,0,0,0
1,all_other,0.0768,93.57,10.35316092,19.33,777,2610.041667,2707,13.4,1,0,0,0
1,all_other,0.0907,318.33,11.46163217,9.79,807,7470.041667,0,0,2,0,0,0
1,major_purchase,0.1178,198.66,10.6454249,10.6,692,3090.041667,1878,81.7,1,0,0,0
1,debt_consolidation,0.1051,260.06,11.00209984,23.46,717,3403.041667,44282,61.2,1,0,0,0
1,debt_consolidation,0.1399,410.08,10.81977828,12.14,677,2220.041667,12651,86.1,3,0,0,0
1,all_other,0.1557,314.51,10.59653473,0,687,2940.041667,0,42.4,1,0,0,0
1,debt_consolidation,0.1114,278.85,10.6454249,19.54,702,3990,2689,14.5,1,0,0,0
1,all_other,0.1336,101.61,10.34595939,17.46,662,1860.041667,4922,65.6,0,0,0,0
1,debt_consolidation,0.0907,152.8,10.77895629,14.6,742,7350.041667,8900,49.2,0,0,0,0
1,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33,0,0,0,0
1,small_business,0.1114,303.45,11.00209984,6.48,782,2580.041667,52,1.5,0,0,0,0
1,credit_card,0.1367,748.39,11.22524339,22.08,692,2940.041667,23176,84.3,0,0,0,0
1,credit_card,0.1241,614.76,11.59910316,14.38,702,5640.041667,56969,89.6,1,0,0,0
1,debt_consolidation,0.1051,496.55,11.00209984,9.94,757,5010,23218,29.8,0,0,0,0
